doi,category,clean_abs
10.13031/aim.202200539,reinforcement,asabe all rights reservedthis body of work pertained to the development and utilization of the national artificial intelligent dairy energy application naidea naidea was developed to integrate macrolevel survey information collected on irelands population of dairy farms with artificial neural network models developed to simulate total milk cooling milk harvesting and water heating electricity use using easily attainable farm details these models were trained using monitored consumption data milk production stock data and infrastructural data collected over six years on pasturebased dairy farms and validated using nested crossvalidation the methodology also employed hyperparameter tuning and multiple variable selection techniques to identify the farm details that maximized prediction accuracy that could then be collected as part of nationwide farm surveys naidea provides dairy stakeholders with macrolevel dairy energy statistics such as electricity consumption per liter of milk that can be monitored over time to calculate the effectiveness of changes to government policy a filtering mechanism was also incorporated to allow users to filter energy statistics according to farm size or the presence of energy technologies such as plate coolers or variable speed drives this allows the user to calculate energy statistics for specific dairy farm demographics naidea also calculates a dairy energy rating for each farm this rating can be used by farmers to identify opportunities to become more energy efficient and identify those farms that could benefit from installing energy efficient technology naidea was developed using data from typical irish grassbased milk producers and can only be utilized within the scope of the data used for model training for example naidea is not suitable for data relating to rotary or robotic milking systems dairy farms with a herd size greater than dairy cows or farms that operate a confinement based dairy system dairy farmers may then utilize the existing agricultural energy optimization platform to evaluate the cost benefit of specific energy saving projects by quantifying the monetary energy and environmental impact related to the installation of technologies such as plate coolers variable speed drives and solar photovoltaic systems thereby bridging the gap between irelands dairy farmers and access to decision support
10.1109/SusTech63138.2025.11025752,reinforcement,ieeeintegrating artificial intelligence ai into smart grids represents a transformative opportunity to revolutionize power transmission systems offering unprecedented efficiency reliability and sustainability enhancements this comprehensive study delves into the multifaceted applications of aidriven approaches for optimizing power transmission within smart grids focusing on four critical areas predictive maintenance realtime monitoring fault detection and dynamic load management techniques this paper thoroughly analyses the current state of ai applications in power transmission through an extensive review of existing literature and theoretical frameworks the study examines a wide range of ai techniques including machine learning deep learning and reinforcement learning evaluating their effectiveness in addressing the complex challenges faced by modern power grids key findings from the research highlight the significant potential of ai in improving operational efficiency with predictive maintenance strategies showing the capability to reduce equipment downtime by up to realtime monitoring systems enhanced by ai demonstrate improved accuracy in detecting anomalies and predicting potential failures contributing to more proactive grid management in fault detection aidriven approaches exhibit faster response times and higher accuracy than traditional methods with some studies reporting accuracy improvements of up to the paper also identifies critical research gaps particularly in ai integration with legacy systems longterm reliability assessment of ai solutions and ethical considerations surrounding data privacy and security in aidriven power systems in conclusion this comprehensive analysis demonstrates that ai has the potential to bring about significant improvements in operational efficiency fault response times and overall grid stability
10.1109/PHM.2016.7819780,reinforcement,ieeeprognostics and health management phm research has been intensively studied in various industries in order to improve the overall performance of the critical assets and avoid unexpected failure for datadriven approach many data analysis methods have been applied for phm system development including digital signal processing data mining machine learning and pattern recognition and three major goals for phm system including health assessment fault diagnosis and remaining useful life prediction are achieved by combining different algorithms however the challenges for industry are how to efficiently select appropriate tools to develop a suitable phm solution and how to quickly demonstrate phm concepts for different applications the concept of a reconfigurable algorithm toolset titled the watchdog agent for phm was first presented in and now is a commercialized toolbox in labview the watchdog agent toolbox consists of selected toolsalgorithms from four categories signal processing health assessment fault diagnosis and remaining useful life prediction labview a system design software developed by national instruments has been used for measurement testing control and data analytics in various areas including wind energy automobile manufacturing aerospace etc this paper first presents an introduction about watchdog agent wda toolkit and then provides a systematic approach for phm solutions development in labview environment a detailed discussion about data acquisition data preprocessing feature extraction model training and result visualization are provided with case studies
10.1007/s00170-024-13372-7,reinforcement,the transition towards renewable electricity provides opportunities for manufacturing companies to save electricity costs through participating in demand response programs endtoend implementation of demand response systems focusing on manufacturing power consumers is still challenging due to multiple stakeholders and subsystems that generate a heterogeneous and large amount of data this work develops an approach utilizing artificial intelligence for a demand response system that optimizes industrial consumers and prosumers productionrelated electricity costs according to timevariable electricity tariffs it also proposes a semantic middleware architecture that utilizes an ontology as the semantic integration model for handling heterogeneous data models between the systems modules this paper reports on developing and evaluating multiple machine learning models for power generation forecasting and load prediction and also mixedinteger linear programming as well as reinforcement learning for production optimization considering dynamic electricity pricing represented as green electricity index gei the experiments show that the hybrid autoregressive longshorttermmemory model performs best for solar and convolutional neural networks for wind power generation forecasting random forest knearest neighbors ridge and gradientboosting regression models perform best in load prediction in the considered use cases furthermore this research found that the reinforcementlearningbased approach can provide generic and scalable solutions for complex and dynamic production environments additionally this paper presents the validation of the developed system in the german industrial environment involving a utility company and two small to mediumsized manufacturing companies it shows that the developed system benefits the manufacturing company that implements finegrained process scheduling most due to its flexible rescheduling capacities
10.3389/fsufs.2023.1240734,reinforcement,copyright pretorius muka hulshof and schnfeldthighquality food composition data are indispensable for improved decisionmaking in food security health policy formulation food labeling diet formulation agricultural policymaking nutrition research and many other nutritionrelated activities the optimisation of dietary patterns is a powerful tool to reduce the impact of malnutrition on a populations health and wellbeing many countries in resourcepoor settings lack a framework for developing and managing food composition data appropriate for these purposes in the article an overview of available food composition tables in africa and the origin use and limitations of theses tables are discussed it is important that those working on any nutritionrelated activity for resourcepoor settings understand the limitations of current food composition data production of highquality data requires the harmonization and adoption of international standards and guidelines across africa moreover continuity in the production compilation and management of highquality food composition data is challenged by suboptimal capacity building in terms of organizational institutional and legal framework development in this perspective article the authors deliberate on challenges with a focus on africa while discussing new advances in food composition activities opportunities such as the internet of things iot wearable devices natural language processing nlp and other machine learning techniques to improve existing resources must be more actively explored and supported
10.18280/jesa.570425,reinforcement,copyright the authorsautomatic fault detection and machine diagnosis play a crucial role in preventive maintenance this study highlights the importance of fault diagnosis in machinery and emphasizes the benefits of preventive and predictive maintenance strategies the overviews machine and deep learning techniques and feature extraction methods for automatic fault diagnosis in rolling bearings the study discusses the challenges machine and deep learning approaches face including their limited adaptability to different operational conditions and environmental variations it also suggests reinforcement learning as a potential automatic rolling bearing fault detection solution the study differentiates between various reinforcement learning methods including modelbased and modelfree approaches and underscores the advantages of deep reinforcement learning furthermore it evaluates several studies that utilized reinforcement learning for feature optimization parameter optimization and addressing class imbalance in rolling bearing fault diagnosis lastly the paper summarizes key findings and proposes future research directions including integrating reinforcement learning with other machine or deep learning methods and developing new algorithms better suited for large datasets and realtime applications
10.3390/systems13030208,unknown,by the authoragile software project management aspm serves modern industries to conduct iterative development of complicated code bases the decisionmaking process in agile environments regularly depends on individual opinions creating ineffective results for risk management and resource distribution artificial intelligence ai is a promising approach for handling these challenges by delivering databased choices to project management this research introduces an aibased decision support system for improving risk reduction and resource distribution in aspm the system merges optimization frameworks and predictive analytics to enhance operational decision efficiency the machine learning solution anchors data evaluation using ai models that simultaneously predict risks and strengthen decision power for resource scheduling this analysis relied on project records and recent operational data to perform model validation and training procedures tests determined how the framework performed against contemporary agile project management systems by measuring the completion speed of sprints resource management practices and risk prediction accuracy the framework demonstrated better performance by predicting risks and simultaneously maximizing resources utilized during projects the proposed framework outperformed traditional agile applications achieving accuracy in risk identification and enhancing workload management by leading to an improvement in sprint completion rates and overall project efficiency these findings confirm that aidriven decision support systems dsss are crucial in enhancing agile project management by enabling proactive risk mitigation and optimized resource allocation by integrating aipowered decisionmaking the framework empowers organizations to improve project outcomes streamline resource management and facilitate the adoption of aidriven methodologies within agile systems
10.4271/2021-01-0247,unknown,sae international all rights reservedin the current study an automatic and interpretable predictive maintenance system is proposed the system provides a fully automatic training process for predictive maintenance models without human intervention on the other hand as failure reasons are critical for product development the proposed pipeline also demonstrates the interpretation on automatic trained model to present insights for engineers to acquire mechanism of interested events to study the system four automatic machine learning methods and two interpretation modules are evaluated for the pipeline with isuzu real vehicle data correspondingly the overall performance of the automatic and interpretable system is demonstrated as well key words predictive maintenance automl interpretation
10.1007/s00170-025-15447-5,unknown,under exclusive licence to springerverlag london ltd part of springer nature laser cladding with wire feeding is an advanced surface modification technology that has seen significant growth in recent decades attributed to its high deposition rate efficient material utilization strong metallurgical bonding low dilution ratio and minimal heataffected zone despite these advantages the thermophysicalmetallurgical mechanisms underlying the laser cladding process are intricate making it challenging to discern the potential relationships among materials design process and performance using only traditional expertise or conventional expert systems this paper provides a comprehensive review of recent advancements in the field focusing on process development parameter optimization numerical simulationbased fundamental studies realtime sensing and quality control of laser cladding with cold and hotwire feeding techniques key developments in multiphysics modeling of the laser wire cladding process are summarized highlighting the understanding of heat transfer mass transport in the molten pool and the structural mechanical behavior of clad components which are influenced by rapid local melting and subsequent solidification as well as critical metallurgical transformations within the metal microstructure of clads additionally the paper discusses sensor selection and feature extraction for realtime monitoring of clad surface profiles and the detection of volumetric defects which can significantly impact clad quality the integration of multisensor fusion with machine learning is proposed as a promising direction for developing intelligent online quality monitoring systems for laser cladding offering improved reliability and accuracy in predicting key quality attributes this approach could also facilitate adaptive process control ensuring desired quality levels are maintained despite variations in material properties component design and process variables furthermore the concept of a digital twin for the laser wire cladding system is introduced aiming to provide interactive feedback among materials design process and performance this virtual reality system which combines experimental measurements with numerical simulations has the potential to enhance the product development process by providing a comprehensive understanding of the systems behavior
10.3390/foods11030351,unknown,by the authors licensee mdpi basel switzerlandmodern computational techniques offer new perspectives for the personalisation of food properties through the optimisation of their production process this paper addresses the personalisation of beer properties in the specific case of craft beers where the production process is more flexible furthermore this work presents a solution discovery method that could be suitable for more complex industrial setups an evolutionary computation technique was used to map brewers desired organoleptic properties to their constrained ingredients to design novel recipes tailored for specific brews while there exist several mathematical tools using the original mathematical and chemistry formulas or machine learning models that deal with the process of determining beer properties based on the predetermined quantities of ingredients this work investigates an automated quantitative ingredientselection approach the process which was applied to this problem for the first time was investigated in a number of simulations by cloning several commercial brands with diverse properties additional experiments were conducted demonstrating the systems ability to deal with onthefly changes to users preferences during the optimisation process the results of the experiments pave the way for the discovery of new recipes under varying preferences therefore facilitating the personalisation and alternative highfidelity reproduction of existing and new products
10.1002/9781119987260.ch16,unknown,john wiley sons ltdthe improvement of computer performance will provide new opportunities for the pharmaceutical field using this computational power and improved algorithms the existing data in pharmaceutically relevant databases can be accessed and analyzed in depth and used for streamlined development processes similarly analytical instruments provide both better resolution and a possibility to collect timeresolved data from a system of interest which will pave the way toward better understanding of the functionality of drug delivery systems at the same time the importance of data sciences has been recognized in the field and machine learning will allow for extracting relevant knowledge from various sources of data and pave the way toward improved pharmaceutical products in a shorter development time this chapter will provide an overview of the use of machine learning with selected examples covering pharmaceutical product development the specific aim is to introduce the best practices discuss the challenges and identify the future opportunities
10.2514/6.2020-1412,unknown,american institute of aeronautics and astronautics inc aiaa all rights reservedunexpected main bearing failure on a wind turbine causes unwanted maintenance and increased operation costs mainly due to crane parts labor and production loss unfortunately historical data indicates that failure can happen far earlier than the design lives of the component root cause analysis investigations have pointed to problems inherent from manufacturing as the major contributor as well as issues related to event loads eg startups shutdowns and emergency stops extreme environmental conditions and maintenance practices among others altogether the multiple failure modes and contributors make modeling remaining useful life of main bearings a very daunting task in this paper we present a novel physicsinformed neural network modeling approach for main bearing fatigue the proposed approach is fully hybrid and designed to merge physicsinformed and datadriven layers within deep neural networks the result is a cumulative damage model where the physicsinformed layers are used model the relatively wellunderstood physics l fatigue life and the datadriven layers account for the hard to model components eg contribution due to poor greasing conditions
10.47852/bonviewAIA42021814,unknown,this paper delves deeper into the potential of artificial intelligence aienabled supply chain management scm as a ground breaking technology capable of revolutionizing supply chain operations and ushering in a new era of possibilities in todays dynamic business landscape where agility and efficiency are paramount ai plays a pivotal role in redefining how supply chains operate the journey commences with an indepth exploration of ais fundamental concepts and its manifold applications within scm shedding light on its adaptability across various aspects of the supply chain from demand forecasting to inventory optimization moreover this paper illuminates the myriad benefits that ai brings to scm practitioners these advantages encompass heightened operational efficiency through realtime data analysis cost reduction through predictive maintenance and optimized routing and a superior customer experience resulting from improved demand prediction and personalized service offerings however acknowledging the transformative power of ai in scm we must also acknowledge the hurdles in its implementation this paper underscores the significant challenges that organizations may face while integrating ai into their scm processes ranging from data quality issues and concerns regarding privacy and security to the need for domainspecific human expertise to address these hurdles effectively the paper proposes a comprehensive framework this framework encompasses a holistic strategy that aligns ai initiatives with organizational goals governance and ethics considerations to ensure responsible ai deployment and a clear roadmap that guides the implementation journey from inception to full integration in conclusion this paper offers valuable insights into the opportunities and challenges that aipowered scm presents in the everevolving business landscape by providing practical recommendations it equips organizations with the knowledge and tools needed to successfully harness the potential of ai in their supply chain operations ultimately paving the way for enhanced competitiveness and sustainability in the future
10.33313/387/247,unknown,by the association for iron steel technologyin the steel production there have been many incidents such as product breakage process abnormality product quality defect etc which have affected the entire manufacturing process the reasons for these anomalies include process conditions and parameters production operations equipment maintenance and the accuracy of process model calculations analyzing these conditions requires an indepth investigation of all process parameters of the entire production line this paper proposes an approach to this problem by using a concept of continuous improvement that combines artificial intelligence machine learning techniques and domain knowledge to implement a system capable of monitoring the processes parameters building baseline and providing realtime event forensics it intends to turn data of a production processes into actions and make the equipment safe efficient and reliable through predictive and prescriptive optimization for high quality steel production as a result a use case of an expert system for realtime monitoring of events and process conditions for maintaining product quality is presented and how the system can achieve prescriptive process and maintenance strategies through digitalized knowhow enriched with machine learning and artificial intelligence while integrating with automated process models smart sensors and control systems providing interconnection between asset availability product quality and production planning
10.4108/eetsis.4000,unknown,h n aljubori et al licensed to eai this is an open access article distributed under the terms of the cc byncsa which permits copying redistributing remixing transformation and building upon the material in any medium so long as the original work is properly citedintroduction a range of tools and technologies are at disposal for the purpose of defect detection these include but are not limited to sensors statistical process control spc software artificial intelligence ai and machine learning ml algorithms xray systems ultrasound systems and eddy current systems objectives the determination of the suitable instrument or combination of instruments is contingent upon the precise production procedure and the category of flaw being identified in certain cases defects may necessitate realtime monitoring and analysis through the use of sensors and spc software whereas more comprehensive analysis may be required for other defects through the utilization of xray or ultrasound systems methods the utilization of ai and ml algorithms has gained significant traction in the realm of defect detection this is attributed to their ability to process vast amounts of data and discern patterns that may have otherwise eluded detection the aforementioned tools have the capability to anticipate potential flaws and implement preemptive measures to avert their occurrence results the detection of defects in automated manufacturing systems is a continuous process that necessitates meticulous observation and examination to guarantee prompt and effective identification and resolution of defects conclusion the utilization of suitable tools and technologies is imperative for manufacturers to guarantee optimal production quality and operational success
,unknown,copyright society of petroleum engineersthe objective of the present work is to streamline the analysis of lease operating statements los with advanced learning paradigms from artificial intelligence ai the proposed approach aims at the a consolidation of disparate expenses data b timely expense assessment at field pad or well level c prevention and quick identification of negative cash flow trends d robust los predictions and e optimal budget planning under uncertainty to achieve this objective a los acceleration platform was developed for the automatic integration of volume estimation with lease operating expenses loe historical data from production volumes revenues price differentials loes marketing and transportation costs taxes capex pa costs and others considered to strengthen the accuracy of individual expense categories and the overall los predictive model the predictive model consists of a combined blend of analytical and machine learning models that allows to reliably forecast trends and proactively detect anomalies that may be negatively affecting the operational cash flow intuitive and portable visualizations allow a quick interpretation and communication of results among engineers and managers the implemented platform fills a gap between traditional los analysis and preemptive expense planning involving many wells and expense categories that are hard to track daily it is shown that the proposed approach can lead to savings of the order of in incurred expenses
10.1109/IOLTS.2017.8046227,unknown,ieeerecently due to the increase of outsourcing in ic design and manufacturing it has been reported that malicious thirdparty ic vendors often insert hardware trojans into their products especially in ic design step it is strongly required to detect hardware trojans because malicious thirdparty vendors can easily insert hardware trojans in their products in this paper we propose a machinelearningbased hardwaretrojan detection method for gatelevel netlists using multilayer neural networks first we extract trojannet feature values for each net in a netlist after that we classify the nets in an unknown netlist into a set of trojan nets and that of normal nets using multilayer neural networks we obtained at most true positive rate with our proposed method
10.1016/j.est.2023.106728,unknown,elsevier ltdmachine learning can accurately predict the remaining useful life rul of lithiumion batteries because of its strong learning ability efficient computing efficiency and high accuracy however the prediction behavior and principle of many datadriven models as black box functions are unknown and the potential of high accurate prediction requires further investigation in view of these research gaps this study proposes a novel hybrid model based on adaptive feature separable convolution afsc and convolutional long shortterm memory convlstm network to improve the accuracy of rul prediction and the interpretability of the model the model extracts aging features from charging process data and can be applied to both early prediction and rul prediction validation based on commercial lithium iron phosphate battery aging data shows that the mean absolute error mae of the early prediction results using the first cycles is only cycles while the mae of the rul prediction is cycles both demonstrating excellent performance in addition the feature processing and prediction process of the model is analyzed through the visualization of upsampling and attention weights
10.1117/12.2607072,unknown,spiein modern manufacturing industries quality control systems are crucial components that are rising attention in production environments companies are looking for new and innovative ways to identify and minimize the quantity of noncompliant products intelligent quality control is particularly important when evaluating the outcome of a production line is a complex task for example when a visual inspection is not sufficient the first step for building a smart process control system is the identification of all the process variables that are related to the final condition of a product if keyvariables are not directly accessible in realtime their effect can be derived by means of sensor measurements but in this case a learning model able to put in relation the available information to the inaccessible variables is needed for all these reasons in the last couples of decades the building of reliable and robust soft sensors gained a certain relevance in the academic world in this research an automated rotating machinery is considered the misalignment condition between two functional parts is the inaccessible process variable whereas the signal of an accelerometer mounted on the machinery is available for a real time measurement changings in rotational speed according to the production rate required generate variations in accelerations amplitude and cycles length a model based on neural networks is built to detect noncompliant products while handling different operative conditions
10.1109/MMM.2021.3095706,unknown,ieeewith the tremendous growth of the semiconductor industry compute power and memory have become cheap and accessible one interesting outcome of this growth has been the adoption of machine learning ml in several fields traditionally dominated by physics and mathematics solving electrically large systems by analyzing their electromagnetic em thermal and mechanical behavior can be a timeand memoryintensive process but as is well known today such analyses become inevitable with the increase in operating frequencies the scaling in system and device size and the hybrid nature of different components packaged in close proximity as system complexity increases design cycles become longer since each product iteration requires the multivariable analysis of em structures contemporary examples of such complexity are millimeterwave mmwave systems where multiple chiplets and microwave components are integrated on a single substrate or package
10.1016/B978-0-12-824457-9.00003-0,unknown,elsevier inc all rights reserveddiscussions in this chapter start with the basics conceptual discussions on digital transformation include explanation and comparison of digitization digitalization digital transformation dt dt path and business issues dt framework decisionmaking advanced analytics iiot and industrie edge and cloud computing with individual characteristics and comparisons between the two including benefits of both along with the associated selection process discussions also cover inventory optimization predictive demand and maintenance robotic process automation augmented reality artificial intelligence machine learning and digital twins under dt and industrie philosophy issues such as various driving technologies dt in manufacturing and manufacturing edges have been included as a part of dt cultural role customer interaction predictive maintenance product quality improvement mqtt dt requirements dtdriven changes decisionmaking automation pyramid automation impact secured data delivery successful road map strategic decisionmaking phases of dt iiot ecosystems etc have been included discussions also focus on industrie including integration of ot and it as part of industrie discussions also include issues like smart system new paradigm data analysis cps horizontal and vertical integration etc which have been discussed at length the discussions also cover a reference architectural model for industrie rami including the concept its characteristics and structural details of a d model also discussions on a new business model concept new ecosystem for services and production system are included in the chapter
10.1080/2374068X.2025.2474327,unknown,informa uk limited trading as taylor francis grouppowder bed fusionlaser beam pbflb is a form of additive manufacturing that entails the incremental layering of materials to construct complex multilayered structures the precise comprehension of the temporal and spatial variations of the entire structure individual tracks layers and the molten pool are indispensable for regulating aberrant deposition patterns and fabricating targeted pbflb components however the pbflb fabricated parts poor surface quality is a significant challenge the hybrid electrochemical magnetorheological hecmr polishing technique integrates mechanical abrasion with electrochemical reactions to enhance the surface characteristics of parts created through additive manufacturing herein the magnetorheological mr is used as the polishing media and its carrier medium is replaced with an electrolyte to enable an electrochemical reaction in the present work machine learningbased optimisation ie artificial neural network is implemented to optimise the process parameters to attain maximum surface reduction the average surface roughness ra value of m is lowered to m on the tial v polished surface at optimised process parameters furthermore the electrochemical reaction between the workpiece and the electrolyte forms a dense and consistent oxide layer on the polished surface increasing the corrosion resistance of the pbflb fabricated part
10.3390/jimaging11040105,unknown,by the authorsin this study we proposed a method for detecting chips in the mouth of glass bottles using machine learning in recent years japanese cosmetic glass bottles have gained attention for their advancements in manufacturing technology and ecofriendliness through the use of recycled glass leading to an increase in the volume of glass bottle exports overseas although cosmetic bottles are subject to strict quality inspections from the standpoint of safety the complicated shape of the glass bottle mouths makes automated inspections difficult and visual inspections have been the norm visual inspections conducted by workers have become problematic because it has become clear that the standard of judgment differs from worker to worker and that inspection accuracy deteriorates after long hours of work to address these issues the development of inspection systems for glass bottles using image processing and machine learning has been actively pursued while conventional image processing methods can detect chips in glass bottles the target glass bottles are those without screw threads and the light from the light source is diffusely reflected by the screw threads in the glass bottles in this study resulting in a loss of accuracy additionally machine learningbased inspection methods are generally limited to the body and bottom of the bottle excluding the mouth from analysis to overcome these challenges this study proposed a method to extract only the screw thread regions from the bottle image using a dedicated machine learning model and perform defect detection to evaluate the effectiveness of the proposed approach accuracy was assessed by training models using images of both the entire mouth and just the screw threads experimental results showed that the accuracy of the model trained using the image of the entire mouth was while the accuracy of the model trained using the image of the screw threads was indicating that the proposed method improves the accuracy by in a demonstration experiment using data obtained at a factory the accuracy of the model trained using images of the entire mouth was whereas the accuracy of the model trained using images of screw threads was indicating that the proposed system can be used to detect chips in factories
10.1049/cp.2011.0082,unknown,in order to explore creativity in design a computational model based on cbr an approach to employing old experiences to solve new problems and other soft computing techniques from machine learning is proposed in this paper the new model is able to address four challenging issues generation of a design prototype from incomplete requirements judgment and improvement of system performance given a sparse initial case base library extraction of critical features from a given feature space adaptation of retrieved previous solutions to similar problems for deriving a new solution to a given design task the core principle employed by this model is that different knowledge from various level cases can be explicitly explored and integrated into a practical design process
10.23919/eMDC/ISSM48219.2019.9052110,unknown,taiwan semiconductor industry associationin semiconductor manufacturing the chiller water system requires huge energy consumption especially in the countries which have high temperature and humidity climate such as taiwan in order to minimize chiller power consumption without affecting the environment of wafer production optimizing chiller system operations become a crucial issue conventionally chiller operations greatly depend on engineers practical experiences however various uncertainties including changeable weather and complicated chiller combinations lead to inconsistent decisions of switching chiller machines as well as energy waste to improve the operational performance of the system for energy saving researchers have proposed many different types of solutions but those technologies are not easy to widely adopted in practical applications due to the complicated and limited operations and models
10.1201/9781032633602-10,unknown,selection and editorial matter insha zahoor sajad ahmad wani and tariq ahmad ganaieartificial intelligence ai in threedimensional d printing refers to the utilisation of ai technologies such as deep learning machine learning ml and predictive analytics to enhance various aspects of the d printing dp process through the integration of ml generative design and predictive analytics ai enables enhanced design optimisation material selection process control and quality assurance in additive manufacturing ai algorithms can analyse vast amounts of data to generate innovative designs recommend optimal materials monitor printing parameters in real time and inspect printed parts for defects more efficiently than traditional methods by harnessing ml generative design and predictive analytics aienabled dp systems can enhance efficiency reduce costs and enable the production of highly complex geometry however challenges such as algorithm transparency data quality and regulatory concerns must be addressed to fully realise the benefits of this convergence moreover aidriven automation streamlines workflow processes allowing for faster production and customisation at scale as ai technologies continue to advance their synergy with dp promises to unlock new opportunities for efficiency cost reduction and innovation across industries
10.1016/j.procs.2021.12.264,unknown,elsevier bv all rights reservednowadays the imbalance between supply and demand increases the volatility of many raw materials for both production and consumption in this regard stock management inventory would be necessary in order to limit losses and increase margins it this perspective we propose through this article the development of a model combining time series machine learning algorithm and combinatorial optimization in order to identify the opportunities to buy stock at a lower cost and to sale a portion of the unused stock to generate additional profits for the organization in this model we use machine learning models and time series to predict stock prices and demand forecast of stock to ensure the production and then integrate them into a combinatorial optimization algorithm to help making the best decision buy sell or hold and the exact quantities to buy or to sell in order to maximize earnings without risks
10.1007/s11095-025-03931-2,unknown,under exclusive licence to springer sciencebusiness media llc part of springer nature diseases of the central nervous system represent a significant challenge in the field of medical research and clinical practice the utilization of gene therapy technology represents a promising therapeutic strategy aimed at ameliorating diseases at the genetic level nonetheless the presence of the bloodbrain barrier bbb and challenges pertaining to delivery efficiency expression site and level along with the potential risks linked to overexpression and prolonged expression raise considerable safety concerns the design production delivery and expression of adenoassociated virus aav vectors significantly influence both clinical efficacy and safety considerations this article examines the factors contributing to and potential strategies for addressing the low transduction efficiency associated with the bloodbrain barrier focusing on the optimization of vector design delivery methods specific expression and distribution the study examines the optimization of promoter synthesis the application of machine learning algorithms for the enhancement of aav capsid evolution and the evaluation of various administration routes additionally it explores innovative delivery methods including mannitol intraarterial delivery and focused ultrasound strategies aimed at improving efficacy and safety these initiatives offer valuable guidance and insights pertaining to gene therapies aimed at addressing neurodegenerative diseases and various disorders of the central nervous system
10.1515/cppm-2025-0015,unknown,walter de gruyter gmbh berlinbostonthe presented study introduces an advanced predictive modeling framework designed to predict ch and chn yields in the gasification process in which a method is traditionally employed to convert carbonaceous feedstocks into industrially valuable gases accurate prediction of gas yields is essential for improving operational efficiency and promoting environmental sustainability the proposed approach seeks to advance gasification through machine learning models that suggest improved efficiency costeffectiveness and precision such models support realtime decisionmaking and adaptability across diverse operational conditions while also elevating safety by minimizing dependencies on conventional experimentation and expanding the scope of controllable parameters the nave bayes algorithm is employed to model complex relationships between influential input variables and gas production outcomes to further boost predictive accuracy the nb model is integrated with two metaheuristic optimizers comprising the weevil damage optimization algorithm wdoa and the crystal structure algorithm csa these integrated approaches significantly elevate model precision and facilitate process optimization among the developed models the csaenhanced version nbcs delivered the maximum performance and achieved a training r of for ch and for chn more importantly test r values of for ch and for chn confirmed the nbcs models strong generalization capability outperforming the baseline nb model which yielded test r values of and respectively in terms of statistical metrics including mse and rmse both nbwd and nbcs models outlined substantial improvements over the standalone nb model in predicting gasification outputs
10.1115/1.4047073,unknown,by asmeunpredictable disturbances and chattering are the major challenges of the robot manipulator control in recent years trajectorytrackingbased controllers have been recognized by many researchers as the most promising method to understand robot dynamics with uncertainties and improve robot control however reliable trajectorytrackingbased controllers require high model precision and complexity to develop an agile and straightforward method to mitigate the impact caused by uncertain disturbance and chattering this study proposed an adaptive neural network sliding mode controller based on the supertwisting algorithm the proposed model not only can minimize the tracking error but also improve the system robustness with a simpler structure moreover the proposed controller has the following two distinctive features the weights of the radial basis function rbf network are designed to be adjusted in realtime and the prior knowledge of the actual robot system is not required the analytical model of the proposed controller was proved to be stable and ensured by the lyapunov theory to validate the proposed model this study also conducted a comparative simulation on a twolink robot manipulator system with the conventional sliding mode controller and the modelbased controller the results suggest the proposed model improved the control accuracy and had fewer chattering
